GRAM	c2h2	chi_tot
463	565	4.56293E+02
463	609	4.56422E+02
463	473	4.56942E+02
463	650	4.57089E+02
463	564	4.57656E+02
463	608	4.57713E+02
463	691	4.58149E+02
463	649	4.58325E+02
463	472	4.58401E+02
463	432	4.58748E+02
243	565	4.59036E+02
463	607	4.59037E+02
463	563	4.59056E+02
353	565	4.59103E+02
243	609	4.59228E+02
353	609	4.59245E+02
463	690	4.59342E+02
463	732	4.59511E+02
463	648	4.59592E+02
243	473	4.59629E+02
353	473	4.59740E+02
463	471	4.59895E+02
353	650	4.59925E+02
243	650	4.59965E+02
463	431	4.60304E+02
243	564	4.60399E+02
463	606	4.60408E+02
353	564	4.60467E+02
463	562	4.60503E+02
243	608	4.60519E+02
353	608	4.60536E+02
463	689	4.60564E+02
463	731	4.60665E+02
463	647	4.60904E+02
353	691	4.61000E+02
243	472	4.61088E+02
243	691	4.61102E+02
463	773	4.61108E+02
353	649	4.61162E+02
353	472	4.61200E+02
243	649	4.61200E+02
243	432	4.61385E+02
463	470	4.61428E+02
353	432	4.61534E+02
243	563	4.61798E+02
463	688	4.61830E+02
463	605	4.61834E+02
243	607	4.61841E+02
463	730	4.61850E+02
353	607	4.61860E+02
353	563	4.61867E+02
463	430	4.61875E+02
463	561	4.62003E+02
463	380	4.62106E+02
353	690	4.62193E+02
463	772	4.62229E+02
463	646	4.62271E+02
243	690	4.62292E+02
353	732	4.62376E+02
353	648	4.62429E+02
243	648	4.62465E+02
243	732	4.62546E+02
243	471	4.62581E+02
353	471	4.62693E+02
463	814	4.62895E+02
243	431	4.62941E+02
463	469	4.63000E+02
463	729	4.63078E+02
353	431	4.63090E+02
463	687	4.63150E+02
243	606	4.63209E+02
353	606	4.63230E+02
243	562	4.63243E+02
353	562	4.63313E+02
463	604	4.63323E+02
463	771	4.63381E+02
353	689	4.63415E+02
463	429	4.63458E+02
243	689	4.63511E+02
353	731	4.63531E+02
463	560	4.63557E+02
463	379	4.63653E+02
243	731	4.63697E+02
463	645	4.63701E+02
353	647	4.63739E+02
243	647	4.63772E+02
463	813	4.63983E+02
353	773	4.63990E+02
243	470	4.64112E+02
353	470	4.64225E+02
243	773	4.64232E+02
463	728	4.64360E+02
243	430	4.64512E+02
463	686	4.64533E+02
463	770	4.64576E+02
463	468	4.64606E+02
243	605	4.64632E+02
353	605	4.64655E+02
353	430	4.64661E+02
353	688	4.64679E+02
243	380	4.64701E+02
353	730	4.64715E+02
243	561	4.64739E+02
243	688	4.64771E+02
353	561	4.64811E+02
463	603	4.64875E+02
243	730	4.64876E+02
353	380	4.64880E+02
463	428	4.65046E+02
353	646	4.65105E+02
463	812	4.65105E+02
353	772	4.65110E+02
243	646	4.65134E+02
463	559	4.65163E+02
463	378	4.65172E+02
463	644	4.65200E+02
243	772	4.65346E+02
243	469	4.65681E+02
463	727	4.65706E+02
353	814	4.65794E+02
353	469	4.65795E+02
463	769	4.65827E+02
353	729	4.65942E+02
463	685	4.65986E+02
353	687	4.65997E+02
243	687	4.66084E+02
243	429	4.66093E+02
243	729	4.66097E+02
243	814	4.66112E+02
243	604	4.66115E+02
353	604	4.66141E+02
463	467	4.66239E+02
353	429	4.66242E+02
243	379	4.66248E+02
353	771	4.66261E+02
463	811	4.66271E+02
243	560	4.66289E+02
353	560	4.66363E+02
353	379	4.66426E+02
463	602	4.66488E+02
243	771	4.66491E+02
353	645	4.66533E+02
243	645	4.66558E+02
463	427	4.66633E+02
463	377	4.66661E+02
463	338	4.66745E+02
463	643	4.66767E+02
463	558	4.66814E+02
353	813	4.66881E+02
463	726	4.67120E+02
463	768	4.67140E+02
243	813	4.67192E+02
353	728	4.67222E+02
243	468	4.67283E+02
243	728	4.67370E+02
353	686	4.67378E+02
353	468	4.67399E+02
353	770	4.67455E+02
243	686	4.67459E+02
463	810	4.67493E+02
463	684	4.67511E+02
243	603	4.67660E+02
243	770	4.67677E+02
243	428	4.67678E+02
353	603	4.67691E+02
243	378	4.67766E+02
353	428	4.67829E+02
243	559	4.67889E+02
463	466	4.67891E+02
353	378	4.67944E+02
353	559	4.67966E+02
353	812	4.68001E+02
353	644	4.68028E+02
243	644	4.68048E+02
463	337	4.68051E+02
463	376	4.68121E+02
463	601	4.68157E+02
463	426	4.68213E+02
243	812	4.68303E+02
463	642	4.68401E+02
463	557	4.68502E+02
463	767	4.68521E+02
353	727	4.68564E+02
463	725	4.68608E+02
353	769	4.68702E+02
243	727	4.68705E+02
463	809	4.68776E+02
353	685	4.68828E+02
243	685	4.68902E+02
243	467	4.68912E+02
243	769	4.68916E+02
353	467	4.69030E+02
463	683	4.69106E+02
353	811	4.69165E+02
243	377	4.69254E+02
243	427	4.69262E+02
243	602	4.69266E+02
353	602	4.69301E+02
243	338	4.69307E+02
463	336	4.69316E+02
353	427	4.69414E+02
353	377	4.69433E+02
243	811	4.69457E+02
353	338	4.69508E+02
243	558	4.69534E+02
463	375	4.69552E+02
463	465	4.69553E+02
353	643	4.69592E+02
243	643	4.69607E+02
353	558	4.69614E+02
463	425	4.69781E+02
463	600	4.69873E+02
463	766	4.69975E+02
353	726	4.69975E+02
353	768	4.70012E+02
463	641	4.70093E+02
243	726	4.70107E+02
463	808	4.70127E+02
463	724	4.70167E+02
243	768	4.70215E+02
463	556	4.70218E+02
353	684	4.70349E+02
353	810	4.70383E+02
243	684	4.70415E+02
463	335	4.70549E+02
243	466	4.70558E+02
243	337	4.70612E+02
243	810	4.70664E+02
353	466	4.70679E+02
243	376	4.70712E+02
463	682	4.70767E+02
353	337	4.70813E+02
243	426	4.70838E+02
353	376	4.70891E+02
243	601	4.70926E+02
463	374	4.70957E+02
353	601	4.70966E+02
353	426	4.70991E+02
243	557	4.71215E+02
463	464	4.71218E+02
353	642	4.71222E+02
243	642	4.71229E+02
353	557	4.71299E+02
463	424	4.71335E+02
353	767	4.71389E+02
353	725	4.71458E+02
463	765	4.71499E+02
463	807	4.71548E+02
463	286	4.71563E+02
243	725	4.71580E+02
243	767	4.71581E+02
463	599	4.71624E+02
353	809	4.71663E+02
463	334	4.71759E+02
463	723	4.71794E+02
463	640	4.71835E+02
243	336	4.71877E+02
243	809	4.71931E+02
353	683	4.71940E+02
463	555	4.71950E+02
243	683	4.71998E+02
353	336	4.72078E+02
243	375	4.72140E+02
243	465	4.72215E+02
353	375	4.72320E+02
353	465	4.72338E+02
463	373	4.72342E+02
243	425	4.72402E+02
463	681	4.72485E+02
353	425	4.72556E+02
463	285	4.72585E+02
243	600	4.72632E+02
353	600	4.72678E+02
353	766	4.72838E+02
463	423	4.72876E+02
463	463	4.72879E+02
243	641	4.72910E+02
353	641	4.72910E+02
243	556	4.72923E+02
463	333	4.72953E+02
353	808	4.73009E+02
353	556	4.73011E+02
353	724	4.73013E+02
243	766	4.73018E+02
