GRAM	c2h2	chi_tot
891	434	2.56148E+01
891	476	2.56281E+01
1001	434	2.56380E+01
891	517	2.56450E+01
891	475	2.56518E+01
1001	476	2.56547E+01
1001	517	2.56601E+01
1001	475	2.56665E+01
891	393	2.57226E+01
1001	393	2.57510E+01
891	435	2.57555E+01
1111	434	2.57664E+01
1111	476	2.57700E+01
1111	517	2.57784E+01
1001	435	2.57893E+01
1111	475	2.57964E+01
1001	558	2.58498E+01
891	558	2.58504E+01
891	559	2.58633E+01
891	516	2.58685E+01
1001	516	2.58711E+01
1111	393	2.58795E+01
1001	559	2.58804E+01
891	392	2.58933E+01
891	433	2.59008E+01
1111	435	2.59024E+01
891	518	2.59149E+01
1001	392	2.59155E+01
1001	433	2.59165E+01
891	352	2.59369E+01
1001	518	2.59475E+01
1001	352	2.59676E+01
1111	558	2.59716E+01
891	394	2.59737E+01
1111	559	2.59891E+01
1111	516	2.60036E+01
1001	394	2.60106E+01
1001	600	2.60177E+01
891	600	2.60209E+01
891	351	2.60442E+01
1111	518	2.60520E+01
1111	392	2.60593E+01
1111	433	2.60599E+01
1001	351	2.60705E+01
891	474	2.60897E+01
1001	474	2.60961E+01
1111	352	2.60984E+01
891	477	2.61230E+01
1111	394	2.61234E+01
1111	600	2.61305E+01
1001	477	2.61657E+01
1111	351	2.62167E+01
891	311	2.62279E+01
891	353	2.62299E+01
1111	474	2.62408E+01
1001	599	2.62528E+01
1001	311	2.62590E+01
1111	477	2.62663E+01
1001	353	2.62667E+01
891	599	2.62725E+01
1001	557	2.62759E+01
891	601	2.62847E+01
891	557	2.62885E+01
1001	601	2.63052E+01
891	310	2.63362E+01
1001	310	2.63650E+01
1111	599	2.63782E+01
1111	353	2.63816E+01
1111	311	2.63954E+01
1111	601	2.64067E+01
891	391	2.64084E+01
1111	557	2.64116E+01
891	436	2.64195E+01
1001	391	2.64267E+01
891	560	2.64499E+01
1001	436	2.64672E+01
1001	515	2.64717E+01
891	515	2.64773E+01
891	312	2.64849E+01
891	350	2.64857E+01
1001	560	2.64909E+01
1001	350	2.65094E+01
1111	310	2.65166E+01
1001	312	2.65195E+01
891	432	2.65269E+01
1001	432	2.65378E+01
1111	436	2.65649E+01
1111	391	2.65852E+01
1111	560	2.65876E+01
891	270	2.65962E+01
1111	515	2.66187E+01
1001	270	2.66273E+01
1111	312	2.66402E+01
1111	350	2.66703E+01
1111	432	2.66960E+01
891	395	2.67312E+01
891	271	2.67347E+01
891	309	2.67555E+01
1001	271	2.67669E+01
1111	270	2.67737E+01
891	269	2.67787E+01
1001	395	2.67792E+01
1001	309	2.67831E+01
891	519	2.68001E+01
1001	269	2.68094E+01
891	473	2.68490E+01
1001	473	2.68504E+01
1001	519	2.68556E+01
1111	395	2.68758E+01
1001	598	2.68900E+01
1111	271	2.68981E+01
891	598	2.69202E+01
1111	519	2.69471E+01
1111	309	2.69492E+01
1111	269	2.69703E+01
891	354	2.69932E+01
1111	473	2.70097E+01
1111	598	2.70291E+01
1001	354	2.70379E+01
891	230	2.70488E+01
1001	556	2.70499E+01
891	556	2.70697E+01
1001	230	2.70804E+01
891	229	2.71134E+01
1111	354	2.71364E+01
1001	229	2.71458E+01
891	313	2.71622E+01
891	390	2.71959E+01
891	602	2.71962E+01
891	349	2.71979E+01
1111	556	2.71997E+01
1001	313	2.72016E+01
1001	390	2.72123E+01
1001	349	2.72205E+01
1111	230	2.72278E+01
891	272	2.72364E+01
891	268	2.72372E+01
1001	602	2.72483E+01
891	478	2.72535E+01
1001	268	2.72683E+01
1001	272	2.72706E+01
891	231	2.72881E+01
1111	313	2.73060E+01
1111	229	2.73074E+01
1001	478	2.73168E+01
1001	231	2.73193E+01
1111	602	2.73404E+01
1001	514	2.73660E+01
891	514	2.73760E+01
1111	390	2.73851E+01
1111	272	2.73860E+01
1111	349	2.73955E+01
1111	478	2.74034E+01
891	431	2.74146E+01
1001	431	2.74232E+01
891	308	2.74307E+01
1111	268	2.74430E+01
891	228	2.74468E+01
1111	231	2.74520E+01
1001	308	2.74583E+01
1001	228	2.74804E+01
1111	514	2.75273E+01
891	190	2.75415E+01
1001	190	2.75741E+01
1111	431	2.75956E+01
1111	308	2.76381E+01
891	189	2.76502E+01
1111	228	2.76554E+01
1001	189	2.76847E+01
891	191	2.77003E+01
891	437	2.77147E+01
1111	190	2.77312E+01
1001	191	2.77313E+01
891	561	2.77446E+01
1001	437	2.77798E+01
1001	561	2.78167E+01
1001	597	2.78235E+01
1001	472	2.78465E+01
891	472	2.78471E+01
1111	189	2.78550E+01
891	597	2.78589E+01
891	232	2.78621E+01
1111	437	2.78622E+01
1111	191	2.78746E+01
1001	232	2.78935E+01
1111	561	2.79030E+01
891	267	2.79238E+01
1001	267	2.79559E+01
1111	597	2.79767E+01
891	188	2.79971E+01
891	227	2.80091E+01
1111	232	2.80108E+01
1111	472	2.80198E+01
1001	188	2.80337E+01
1001	227	2.80443E+01
1001	555	2.80762E+01
891	396	2.80896E+01
891	151	2.80974E+01
891	555	2.80990E+01
891	348	2.81190E+01
1001	151	2.81320E+01
1001	348	2.81418E+01
891	273	2.81433E+01
1111	267	2.81437E+01
891	192	2.81499E+01
1001	396	2.81511E+01
1001	192	2.81794E+01
1001	273	2.81803E+01
891	389	2.81886E+01
1001	389	2.82048E+01
891	152	2.82124E+01
1111	188	2.82164E+01
891	150	2.82187E+01
1111	396	2.82315E+01
1111	227	2.82320E+01
1111	555	2.82403E+01
1001	152	2.82445E+01
1001	150	2.82557E+01
1111	273	2.82792E+01
1111	151	2.82974E+01
891	355	2.83040E+01
891	307	2.83062E+01
1111	192	2.83085E+01
