GRAM	c2h2	chi_tot
1295	204	5.81039E+01
1295	203	5.99602E+01
1295	244	6.15947E+01
1295	243	6.16478E+01
1295	202	6.23430E+01
1295	245	6.24616E+01
1295	242	6.25291E+01
1295	163	6.33013E+01
1295	241	6.41479E+01
1295	282	6.45613E+01
1295	283	6.47772E+01
1295	201	6.51825E+01
1295	281	6.52901E+01
1295	284	6.60170E+01
1295	240	6.64189E+01
1295	322	6.66405E+01
1295	280	6.68741E+01
1295	321	6.70349E+01
1295	162	6.71359E+01
1295	323	6.72958E+01
1295	362	6.83245E+01
1295	285	6.83418E+01
1295	320	6.84007E+01
1295	200	6.84202E+01
1295	363	6.87868E+01
1295	361	6.89473E+01
1295	324	6.90567E+01
1295	279	6.92211E+01
1295	239	6.92647E+01
1295	403	6.98314E+01
1295	402	7.00523E+01
1295	364	7.03753E+01
1295	360	7.05864E+01
1295	319	7.06467E+01
1295	404	7.07302E+01
1295	161	7.11496E+01
1295	444	7.11944E+01
1295	443	7.13424E+01
1295	401	7.13537E+01
1295	286	7.17882E+01
1295	325	7.19502E+01
1295	199	7.20072E+01
1295	445	7.21551E+01
1295	278	7.22429E+01
1295	485	7.24260E+01
1295	442	7.25853E+01
1295	238	7.26172E+01
1295	405	7.27530E+01
1295	484	7.27673E+01
1295	365	7.30978E+01
1295	359	7.31539E+01
1295	486	7.31614E+01
1295	400	7.36670E+01
1295	318	7.36776E+01
1295	526	7.37185E+01
1295	527	7.40263E+01
1295	483	7.41884E+01
1295	446	7.42022E+01
1295	525	7.44467E+01
1295	441	7.48736E+01
1295	487	7.49342E+01
1295	568	7.50645E+01
1295	160	7.53107E+01
1295	567	7.53163E+01
1295	528	7.53219E+01
1295	569	7.57539E+01
1295	277	7.58600E+01
1295	406	7.58696E+01
1295	198	7.59026E+01
1295	326	7.59714E+01
1295	524	7.62228E+01
1295	237	7.64184E+01
1295	358	7.65527E+01
1295	566	7.65599E+01
1295	609	7.65614E+01
1295	610	7.65720E+01
1295	482	7.66536E+01
1295	399	7.69022E+01
1295	366	7.69284E+01
1295	447	7.72804E+01
1295	570	7.73062E+01
1295	317	7.74016E+01
1295	611	7.74052E+01
1295	608	7.74485E+01
1295	529	7.75284E+01
1295	488	7.76746E+01
1295	440	7.81279E+01
1295	565	7.88088E+01
1295	612	7.89697E+01
1295	523	7.90184E+01
1295	607	7.92803E+01
1295	159	7.95985E+01
1295	571	7.96269E+01
1295	276	8.00025E+01
1295	407	8.00185E+01
1295	197	8.00738E+01
1295	481	8.00921E+01
1295	122	8.04482E+01
1295	530	8.05505E+01
1295	236	8.06196E+01
1295	357	8.06829E+01
1295	398	8.09559E+01
1295	327	8.10837E+01
1295	613	8.11691E+01
1295	489	8.12907E+01
1295	448	8.13082E+01
1295	316	8.17328E+01
1295	367	8.18103E+01
1295	564	8.20351E+01
1295	606	8.20665E+01
1295	439	8.22469E+01
1295	572	8.26151E+01
1295	522	8.27661E+01
1295	614	8.39114E+01
1295	158	8.40016E+01
1295	531	8.42840E+01
1295	480	8.44044E+01
1295	196	8.44951E+01
1295	275	8.46082E+01
1295	121	8.51124E+01
1295	408	8.51130E+01
1295	235	8.51789E+01
1295	356	8.54456E+01
1268	204	8.55286E+01
1295	490	8.56777E+01
1295	397	8.57182E+01
1295	605	8.57739E+01
1295	563	8.61704E+01
1295	573	8.61738E+01
1295	449	8.61847E+01
1295	315	8.65907E+01
1295	438	8.71145E+01
1268	245	8.72961E+01
1295	521	8.73659E+01
1268	244	8.75323E+01
1295	368	8.76601E+01
1268	203	8.82351E+01
1295	157	8.85148E+01
1268	243	8.85665E+01
1295	532	8.86268E+01
1295	195	8.91452E+01
1295	479	8.94700E+01
1295	274	8.96188E+01
1295	120	8.97701E+01
1295	234	9.00574E+01
1268	242	9.03010E+01
1295	604	9.03289E+01
1268	283	9.04645E+01
1268	284	9.07112E+01
1295	491	9.07282E+01
1295	355	9.07428E+01
1295	409	9.10493E+01
1295	396	9.10754E+01
1295	562	9.11111E+01
1268	282	9.11474E+01
1268	202	9.13163E+01
1295	450	9.18007E+01
1295	314	9.18972E+01
1268	285	9.19602E+01
1268	323	9.20883E+01
1268	322	9.23152E+01
1268	163	9.23256E+01
1295	437	9.26056E+01
1268	241	9.26410E+01
1268	281	9.26701E+01
1295	520	9.26932E+01
1268	324	9.29008E+01
1268	363	9.29963E+01
1295	156	9.31370E+01
1268	362	9.33762E+01
1268	321	9.35106E+01
1268	364	9.36939E+01
1268	403	9.36946E+01
1268	404	9.37551E+01
1295	194	9.40043E+01
1268	444	9.40873E+01
1268	445	9.42326E+01
1268	286	9.42598E+01
1295	119	9.44245E+01
1268	486	9.44704E+01
1268	485	9.45231E+01
1268	527	9.46959E+01
1268	201	9.47069E+01
1268	402	9.47115E+01
1268	361	9.47745E+01
1268	325	9.47946E+01
1268	405	9.49171E+01
1268	280	9.49342E+01
1295	273	9.49767E+01
1268	443	9.50265E+01
1268	526	9.51511E+01
1268	569	9.51534E+01
1295	478	9.51556E+01
1268	568	9.51881E+01
1295	233	9.52162E+01
1268	528	9.52431E+01
1268	446	9.54602E+01
1268	487	9.54627E+01
1268	365	9.54944E+01
1268	240	9.54999E+01
1268	610	9.55115E+01
1268	320	9.55818E+01
1295	603	9.56219E+01
1268	484	9.56400E+01
1268	611	9.56742E+01
1268	570	9.60164E+01
1268	567	9.61817E+01
1268	609	9.62071E+01
1295	354	9.64775E+01
1268	162	9.66089E+01
1268	612	9.66172E+01
1268	525	9.66364E+01
1295	561	9.67274E+01
1268	529	9.67322E+01
1268	401	9.67453E+01
1295	395	9.69127E+01
1268	442	9.70134E+01
1268	360	9.71035E+01
1268	406	9.71677E+01
1268	488	9.74468E+01
1295	313	9.75750E+01
1268	571	9.76950E+01
1268	447	9.77317E+01
1268	326	9.77787E+01
1268	483	9.78007E+01
1268	608	9.78185E+01
1268	279	9.78400E+01
1295	155	9.78682E+01
1268	566	9.81637E+01
1268	613	9.82535E+01
1268	200	9.83555E+01
1268	366	9.83870E+01
1268	319	9.84245E+01
1295	436	9.85917E+01
1295	519	9.86077E+01
1268	239	9.88006E+01
1295	193	9.90522E+01
1268	530	9.90803E+01
1295	118	9.90827E+01
1268	524	9.91397E+01
1268	400	9.97059E+01
1268	441	9.99750E+01
1268	572	1.00097E+02
1268	359	1.00259E+02
1268	489	1.00343E+02
1268	607	1.00371E+02
1268	407	1.00460E+02
1268	614	1.00497E+02
1295	232	1.00615E+02
1295	272	1.00623E+02
1268	161	1.00936E+02
1268	482	1.00945E+02
1268	448	1.00978E+02
1268	565	1.01124E+02
1268	278	1.01294E+02
1295	477	1.01322E+02
1295	602	1.01518E+02
1268	327	1.01828E+02
1268	318	1.01933E+02
1268	531	1.02192E+02
1268	199	1.02221E+02
1268	367	1.02328E+02
1268	238	1.02477E+02
1295	353	1.02554E+02
1268	523	1.02607E+02
1295	154	1.02707E+02
1295	560	1.02874E+02
1295	394	1.03117E+02
1268	573	1.03132E+02
1268	399	1.03484E+02
1295	312	1.03547E+02
1295	117	1.03753E+02
1268	440	1.03809E+02
1268	606	1.03849E+02
1268	490	1.04056E+02
1247	245	1.04116E+02
1268	358	1.04128E+02
1295	192	1.04266E+02
1268	408	1.04718E+02
1295	435	1.04946E+02
1295	518	1.04964E+02
1268	481	1.04977E+02
